# perft_suite_960_mid.txt - Chess960 MIDGAME positions where castling is legal.
#
#   ./perft --make all -d 4 -f perft_suite_960_mid.txt
#   ./perft --check --nobulk --make all -d 3 -f perft_suite_960_mid.txt
#
# perft_suite_960.txt holds the 960 START positions, and they are nearly useless for castling:
# it is not even reachable in the four plies that suite runs. These are positions where the back
# rank has opened up, king and rooks are still home, and castling is legal RIGHT NOW - including
# the cases where the rook's castling destination is its own square.
#
# Generated by walking random legal moves with STOCKFISH (not libchess, so the positions do not
# depend on the generator under test), keeping only positions where some legal move is the king
# moving onto one of its own rooks. Counts from Stockfish under UCI_Chess960.
#
# Two batches from different seeds, 900 positions. The first found both defects below; the
# second was generated afterwards, independently, and passed clean - which is the evidence that
# the fixes are complete rather than merely fitted to the cases that exposed them.
#
# Defect 1 (move generation): castling legality tested the king's path against attacks computed
# with the castling ROOK STILL IN PLACE. In Chess960 the rook can have an enemy slider behind it
# on the back rank - white king d1, white rook b1, BLACK QUEEN a1 - so castling queenside vacates
# b1 and the queen then attacks c1. libchess generated d1b1; Stockfish did not. Standard chess
# cannot produce this, because the queenside rook starts on a1 with nothing behind it.
#
# Defect 2 (make/unmake): undo_move() restored the castling rook to its source before clearing
# its destination, and in Chess960 those can be the same square. See perft_suite_960.txt.
nnrk1br1/pp1b2pq/3p3p/2p1pP2/2P1P3/PN3P2/1PRPK2P/1N2BBRQ b gc - 4 9 ;D1 29 ;D2 902 ;D3 26218 ;D4 836108
nqbrk1rn/2pp1p2/1p2p1pb/pB6/3P3p/1P2PP1P/P1PR2P1/NQB1K1RN w Ggd - 1 8 ;D1 33 ;D2 693 ;D3 22277 ;D4 510244
qbrkbr1n/p1ppppQp/8/1pn3p1/1P5P/3P4/P1PNPPP1/1BRKB1RN w GCc - 2 6 ;D1 36 ;D2 1023 ;D3 35619 ;D4 1033577
rnnbqk1r/p1pp2pb/1p2pp1p/8/2P1P3/3N1Q2/PP1P1PPP/RN1B1KBR b HAha - 1 6 ;D1 30 ;D2 991 ;D3 29419 ;D4 1023980
b2rk1rn/ppb1pq2/2n4p/2p2Pp1/3p3P/2P4Q/PP1PB1P1/BNKR2RN b g - 1 12 ;D1 48 ;D2 1608 ;D3 73149 ;D4 2391510
br1kqbnr/ppp2p2/1n2p3/3p2pp/1N4P1/5P1P/PPPPP3/BR1KQBNR w HBhb - 0 7 ;D1 24 ;D2 813 ;D3 21097 ;D4 719700
1q1rkbbr/1p1p1pp1/1np1p3/p6p/Nn1NPP2/6P1/PPPP3P/QR2KBBR b Hhd - 3 10 ;D1 35 ;D2 1130 ;D3 39890 ;D4 1293199
qnr1kbbr/2pp1p1p/1p2p3/p5P1/P1NPn1P1/4B2P/1PP1P3/QNRK1B2 b hc - 2 12 ;D1 36 ;D2 805 ;D3 27498 ;D4 663737
bb2kqrn/pp1r1p2/3p2pp/6N1/1Pn5/2P3NP/P2PPPP1/1BRKQ1R1 w GC - 0 12 ;D1 31 ;D2 775 ;D3 21935 ;D4 571410
nbnrkr1q/2ppp3/p4p2/5Np1/p7/1N2Pp2/1PPP2RP/1B1RK1BQ w Dfd - 2 13 ;D1 30 ;D2 796 ;D3 22885 ;D4 641143
q1r1krbb/1npppppp/ppn5/8/1P6/6PP/P1PPPP2/QNRNKRBB b FCfc - 0 5 ;D1 29 ;D2 871 ;D3 24511 ;D4 772805
n1brqkrb/p1np2p1/1pp4p/4pp2/3P4/NP3RP1/P1P1PP1P/N1B1QKRB w Ggd - 0 9 ;D1 33 ;D2 806 ;D3 26963 ;D4 711156
r1k1brnb/pp1pppp1/2p1n3/1N5p/4P3/P2P4/1PP2PPq/RQK1BRNB b FAfa - 1 5 ;D1 35 ;D2 911 ;D3 29279 ;D4 792369
1bbr1kr1/ppnpp1qp/2pQ2p1/3npP2/6PP/4P3/PPPP4/NBBR1K1R w HDd - 1 12 ;D1 36 ;D2 1021 ;D3 35656 ;D4 1031876
1rk1bbnr/pqpNpp1p/2n5/P5p1/1p3PP1/8/1PPPPN1P/QRK1BB1R b HBhb - 0 10 ;D1 26 ;D2 768 ;D3 21459 ;D4 657906
q1rbb1kr/ppp1p2p/n3n1p1/3p1p2/3P3P/1PN1N3/P1P1PPP1/Q1RBBRK1 b hc - 0 6 ;D1 28 ;D2 645 ;D3 18163 ;D4 461302
nbrqkr1n/ppppp2p/5p2/6p1/4b2P/1N4P1/PPPPQP2/1BR1KRBN b FCfc - 1 6 ;D1 31 ;D2 910 ;D3 26477 ;D4 823702
bbqrkr1n/ppp1pp2/3p1npp/8/2P5/5BP1/PP1PPP1P/B1QRKRNN b FDfd - 1 5 ;D1 27 ;D2 610 ;D3 16336 ;D4 412632
rnbb1q1r/p2ppk1p/5pp1/1pp5/PP1PnPP1/8/2P1PQ1P/RNBBN1KR w HA - 1 8 ;D1 33 ;D2 1178 ;D3 39320 ;D4 1384092
1nbbrkrn/3pp1pp/p1p5/1p3p1P/1qPP4/5PP1/PPN1P3/1QBBRKRN b GEge - 1 11 ;D1 30 ;D2 755 ;D3 23265 ;D4 617560
n1rkrq1b/ppppp1pp/2n5/5p2/2b5/NPP5/P2PPPPP/N1RKRQBB w ECec - 1 4 ;D1 21 ;D2 676 ;D3 14570 ;D4 464998
brkr3b/2pp1pqp/pp5n/4P2n/P3P1P1/7p/1PPNQP2/BRKRN2B b DBdb - 0 12 ;D1 32 ;D2 835 ;D3 27708 ;D4 788476
rbbnq1kr/ppppp1pp/4n3/5p1P/8/4N1N1/PPPPPPP1/RBB1Q1KR w HAha - 0 5 ;D1 28 ;D2 726 ;D3 20812 ;D4 564657
1k2brnb/r2p3p/1p1q2p1/2Qnpp2/4PP1P/2pP3N/P1P1R1P1/RK2B1NB w Af - 1 15 ;D1 36 ;D2 1216 ;D3 41082 ;D4 1440652
1r1q2kr/p1pnbp2/7p/P3p1p1/n1pp1P1P/3PP1N1/1P1B2P1/NR2Q1KR b HBhb - 2 16 ;D1 44 ;D2 1479 ;D3 63704 ;D4 2152862
rb1qkrb1/ppp1np2/3p2n1/4p1pp/1P3BPP/3PP3/P1PQ1P2/RBN1KR1N w FAfa - 2 10 ;D1 24 ;D2 590 ;D3 15074 ;D4 398332
nrb1qr1b/3k2p1/4pp1n/ppPp3p/6N1/P3B3/1PPQPPPP/NR1K1R1B w FB - 0 11 ;D1 34 ;D2 875 ;D3 30294 ;D4 806857
q1bbrkrn/pppn2pp/5p2/7P/4pP2/1P6/P1PP2P1/QNBBRKRN w GEg - 0 8 ;D1 31 ;D2 734 ;D3 23906 ;D4 616963
qrnbbk1r/1p1B1p1p/2pp4/p5p1/1PPpn3/6P1/P2QNP1P/1RN1BK1R w HBhb - 0 11 ;D1 39 ;D2 1281 ;D3 48296 ;D4 1564306
bb1rk2r/p1p1np1p/8/1p2pqn1/1P1p4/P2PN3/1BPRPPPP/1BQ1K2R w Hhd - 0 10 ;D1 26 ;D2 1180 ;D3 29560 ;D4 1300699
brk1n1qr/pp2bppp/3p2B1/4pN2/P1p1P1n1/6PN/1PPP1P1P/BRK1Q2R b HBhb - 6 11 ;D1 28 ;D2 842 ;D3 22809 ;D4 708607
r4bqn/pk1rpppp/1pp2n2/5P2/2bp2P1/3PP2N/PP1R1N1P/BRK2BQ1 w B - 0 12 ;D1 24 ;D2 849 ;D3 22360 ;D4 772712
1qbrkrnb/pp1pp3/1np2p2/2P3pp/1B1PQ3/5N2/PP2PPPP/N2RKR1B w FDfd - 2 8 ;D1 44 ;D2 993 ;D3 41568 ;D4 1004215
brkr2n1/5p1p/2pnp2q/pp2pNp1/P3P3/1P2b3/2PPQPPP/R1KR3B w Ddb - 0 16 ;D1 38 ;D2 1301 ;D3 45898 ;D4 1614960
qbnr1krn/p1p1p1pp/3p1p2/1p2Pb2/1P1P4/3N4/P1PR1PPP/QB2BKRN w Ggd - 1 7 ;D1 25 ;D2 825 ;D3 20355 ;D4 686868
1bnqbrkn/1pp1ppp1/r6p/2p5/pP2PP2/8/P2P2PP/RBNQBKRN w GA - 0 8 ;D1 31 ;D2 1135 ;D3 34566 ;D4 1228583
r1kb1n1r/1p1bn2p/2p1p3/p2pq1pP/2PPPp2/P3QNP1/1P2BP2/RK2BN1R w HA - 0 14 ;D1 39 ;D2 1198 ;D3 45509 ;D4 1420066
bqrknbnr/2p2ppp/p2pp3/1p6/4Q3/2P3PN/PP1PPP1P/B1RKNB1R w HChc - 0 5 ;D1 46 ;D2 1253 ;D3 50138 ;D4 1418010
rk2qbrn/2pbppp1/ppnp3p/8/1P2P1P1/P2B1P2/2PP3P/RKBN1QRN b GAga - 0 9 ;D1 28 ;D2 842 ;D3 24350 ;D4 765424
nrb1qbkr/3ppp1p/pp2n3/2p5/4P1p1/3P1PPP/PPP1B3/NRBNQ1KR w HBhb - 2 7 ;D1 34 ;D2 808 ;D3 27531 ;D4 695771
nbrkbr1q/p1p1pppp/6n1/1p1p4/1Q1P3P/8/PPP1PPP1/NBRKBNR1 w GCc - 0 8 ;D1 33 ;D2 635 ;D3 21368 ;D4 463952
b1n1rk1r/pp1ppppp/1bpq1n2/8/1PP4P/1B4Q1/P2PPPP1/2N1RKNR b HEhe - 0 10 ;D1 37 ;D2 1206 ;D3 44127 ;D4 1436753
r1n1kr1n/p3p3/1b2bpp1/1ppp3p/1PP1P3/3P4/P1N2BPP/RQ1BK2N b fa - 2 15 ;D1 28 ;D2 889 ;D3 25208 ;D4 823301
1nn1rrbb/1ppk2qp/p3pp2/2Q3pP/5P2/N7/PP1PPRP1/N2RK1BB w D - 1 14 ;D1 44 ;D2 913 ;D3 37224 ;D4 842100
bb1rkq1r/pppp1ppp/4pP2/8/8/P3nQ2/1PPP1PPP/BBNRK1NR b HDhd - 0 6 ;D1 31 ;D2 996 ;D3 31682 ;D4 1090950
nb1rqknr/p1ppppp1/1p6/6Np/4bP1P/8/PPPPP1P1/NBBRQK1R w HDhd - 1 5 ;D1 27 ;D2 673 ;D3 18638 ;D4 465200
bbnnrkrq/p1ppp1p1/8/1p3p1p/2P5/3PP2P/PP3PP1/BBNNRRKQ b ge - 0 5 ;D1 30 ;D2 594 ;D3 18369 ;D4 409893
qbrk2rn/ppp1pp1p/2bpn3/5Np1/3P1P2/6N1/PPP1P1PP/QBRKB1R1 b GCgc - 0 5 ;D1 32 ;D2 985 ;D3 30690 ;D4 968843
qrk1bn1r/ppppbpp1/7p/B7/3pP1n1/PP3BN1/1QP2PPP/1RK3NR b HBhb - 2 9 ;D1 33 ;D2 962 ;D3 31050 ;D4 962033
1rkr1B2/b1pp1n1p/1p3pp1/pP2p3/1PPPP2P/3QP3/R5P1/1BNKR2N w E - 1 15 ;D1 40 ;D2 803 ;D3 31361 ;D4 643903
rbnk2bn/pqpp1pp1/1p2r3/7P/8/1PP1Pp2/P2P1B1P/RBNKR2N w EAa - 0 17 ;D1 27 ;D2 812 ;D3 21903 ;D4 668871
6bb/BNkpprq1/1rp2pp1/p1Pn3p/6BP/5nP1/PP1PP2N/RK2QR2 w A - 0 18 ;D1 32 ;D2 897 ;D3 27200 ;D4 769616
rk3nrb/pppp2pp/3np3/5p1b/P2q4/1PP5/2KPPPPP/R1NQB1RB b ga - 0 7 ;D1 43 ;D2 836 ;D3 33721 ;D4 711883
nq1brkrn/p1p1ppp1/3p4/1p5N/4P3/P6b/1PPP1PPP/NQBBRRK1 b ge - 0 5 ;D1 24 ;D2 603 ;D3 15226 ;D4 406938
nqnr1rkb/ppp2bpp/5p2/N2Pp3/6PP/5P2/PPPP4/NQ1RBKRB w GD - 1 8 ;D1 28 ;D2 706 ;D3 20584 ;D4 547108
qbrkn1br/1p1ppp1p/4n3/p1p3p1/6P1/P5N1/BPPPPP1P/Q1RKN1BR w HChc - 2 5 ;D1 28 ;D2 867 ;D3 24993 ;D4 766197
rk2qr1b/pp2p1pp/2np1pP1/2p2N2/6b1/7P/PPPPP1P1/RKB1QNRB b GAa - 1 10 ;D1 31 ;D2 885 ;D3 28964 ;D4 811724
nrnb1rkq/1ppp2p1/4p1bp/p1N2p2/PP6/3N4/2PPPPPP/1R1BBKRQ w GB - 1 7 ;D1 27 ;D2 756 ;D3 21492 ;D4 602622
nr1krqb1/pp1pp1b1/5p2/5Ppp/3pP3/1N1QR3/PPP2P1P/1RNK2BB b Beb - 1 9 ;D1 26 ;D2 879 ;D3 23511 ;D4 825252
2kr1n2/p1p5/1r1pN1q1/1p1bbppp/2PP2nP/P1Q1P1N1/1P3PP1/BRK3RB w Bd - 2 13 ;D1 37 ;D2 1732 ;D3 62806 ;D4 2864327
n3rkrb/1pp1pp2/p5pp/3p3Q/3P2P1/2N2P2/PPP1K3/N1B1R1RB b ge - 0 17 ;D1 23 ;D2 883 ;D3 19666 ;D4 765295
r1n1brkn/ppqp1p1p/8/2bPp1p1/4N3/P1P5/RP2PPP1/1Q1BBKRN w G - 0 9 ;D1 27 ;D2 775 ;D3 22306 ;D4 651856
bnrbn1kr/p1ppp1pp/1p5q/5p2/3P3P/3N1P2/PPP1PQP1/BNRB2KR b HChc - 0 5 ;D1 36 ;D2 1075 ;D3 38200 ;D4 1164454
3rbkrn/p2pnpp1/4p2p/1p2bB2/1pP1PP1P/6P1/qP1P4/1Q1RBKRN b GDgd - 1 14 ;D1 38 ;D2 953 ;D3 35159 ;D4 918976
r1qnbkr1/2ppp3/1p4pp/1p3p2/PNn1PNP1/5P2/1P5P/2R1BKRB b Gga - 0 16 ;D1 36 ;D2 1405 ;D3 48032 ;D4 1857644
brQ2nkr/1p2pp2/p1qp4/7p/P5pP/4NP2/1PPPP1P1/BRNB2KR w HBhb - 1 9 ;D1 35 ;D2 968 ;D3 33867 ;D4 971837
1nbrk2b/pBnr2p1/1Q3pqp/N2pp3/1PP2PPP/P7/3PP3/2BRKR2 w FDd - 2 17 ;D1 39 ;D2 1138 ;D3 42898 ;D4 1283486
rk2b1rq/1p1p1p1p/Qn2p1p1/pPp5/P5P1/2P4N/1K1NnP1P/R2BB2R b a - 2 17 ;D1 32 ;D2 924 ;D3 27638 ;D4 806526
3rkbnr/3pp1pp/p1q1p3/2p5/1pnN4/1P1N2PP/PB1R1P2/4KB1R b Hhd - 0 14 ;D1 37 ;D2 1127 ;D3 39301 ;D4 1227782
2brk3/1ppp1n1p/1n2p3/p1P2p1P/P4p2/2P3rQ/1PNBP3/3RKBR1 w GDd - 0 18 ;D1 32 ;D2 900 ;D3 31347 ;D4 821740
qb1rkrbn/2pp1p2/p5p1/1p1np3/1P2BP2/P1P5/N1QPP1PP/2KR1RBN b fd - 0 10 ;D1 23 ;D2 823 ;D3 20416 ;D4 739177
b1rqk1rn/nppp1pp1/p4b1p/4p3/N2P2QP/2P5/PP2PPP1/BR2KBRN b GBg - 5 9 ;D1 24 ;D2 759 ;D3 18372 ;D4 596896
brn1nkrq/p1ppb1pp/4p3/1p3p2/5P2/P3PN2/1PPP2PP/BRNB1KRQ w GBgb - 0 5 ;D1 26 ;D2 859 ;D3 23247 ;D4 760017
n1rkb1qr/b1pn2p1/pp2p1B1/3p1p1p/P1P2P2/7P/1P1PP1P1/NRK1BNQR b hc - 1 9 ;D1 24 ;D2 802 ;D3 20201 ;D4 677030
nb1rk2r/1ppppqp1/4Q3/p4p2/3n3p/3N2PP/1PP1P2B/1bRK1R2 w C - 2 17 ;D1 44 ;D2 1541 ;D3 60598 ;D4 2174575
b1nr1krn/1pqpp1p1/8/B1p2P1p/2P1P3/1P6/PR1P1PP1/1B1QNKR1 w G - 1 13 ;D1 30 ;D2 765 ;D3 23500 ;D4 633337
r1kbbq1n/1pp1p3/1n1p1prp/p5p1/1P3PP1/1BPP4/P2BPR1P/NRK2Q1N w B - 2 10 ;D1 36 ;D2 1047 ;D3 37155 ;D4 1113201
rk2nbrn/p3pp1p/1p1p2p1/q1p5/2PP2bP/PP3N2/3BPPP1/RK1Q1BRN b GAga - 1 7 ;D1 35 ;D2 1011 ;D3 35719 ;D4 1032133
nr6/pp1pp1kr/5p1p/b1pb2p1/2PP2P1/3Q1P2/PP5B/N1NBRK1R w HE - 2 14 ;D1 46 ;D2 1542 ;D3 67623 ;D4 2232463
1bbq1kr1/1p1p1ppp/pnp1r1n1/6B1/3P2PP/1N3p2/PPP1P3/1BQ1RKRN w GEg - 0 9 ;D1 31 ;D2 1247 ;D3 38820 ;D4 1516940
nb4kr/pp2p1pp/3r1p2/1bpp1q2/P2P4/1NP2P2/1P2QBPP/1B3RKR b Hh - 3 15 ;D1 46 ;D2 1725 ;D3 72931 ;D4 2646014
rnbnkr1b/p1p2pp1/1p1p3p/4p3/PP1P2P1/N6q/2PBPP1P/R3KRQB b FAfa - 0 9 ;D1 42 ;D2 1417 ;D3 56509 ;D4 1868709
1nr1r1bb/p3kpqp/2p1p3/Np1p2p1/nP5P/P1NPP3/2P2PP1/2RKRQBB w EC - 2 10 ;D1 27 ;D2 816 ;D3 21102 ;D4 660741
2Bb1krn/1qp2p1p/p3b3/4p1Pn/1p2P1P1/P2N4/1PP2N1P/BQR2KR1 b GCg - 0 14 ;D1 40 ;D2 1206 ;D3 46956 ;D4 1421508
n1rk1r1b/p1ppqpp1/1pn1p3/8/4PPb1/P1P4p/N1RPQ2P/1N1K1RBB b Ffc - 1 14 ;D1 33 ;D2 783 ;D3 26334 ;D4 696955
qn1rb1kr/pppp1ppp/4p3/6n1/2P2bPP/1P3P2/P2PP3/QNNRBBKR b HDhd - 0 7 ;D1 28 ;D2 664 ;D3 19050 ;D4 508183
nrqbkn1r/p1pp2pp/5p2/1P6/1N3P2/1b6/2PPPBPP/NRQBK2R w HBh - 0 13 ;D1 35 ;D2 1047 ;D3 36454 ;D4 1119276
r1bbnr1n/1p1ppk2/3q2pp/p1p5/P3N3/3NPP2/1PPP2PP/R1BB1KR1 w GA - 2 9 ;D1 31 ;D2 942 ;D3 27698 ;D4 871562
qnbnrkr1/1ppp1p1p/4pb2/p5p1/1P6/2P3P1/P2PP2P/QNBNRKRB w GEge - 0 7 ;D1 29 ;D2 868 ;D3 25293 ;D4 776052
qbrknr2/ppp3pp/2b3n1/5p2/4pP1P/PP2P3/2PP1RP1/1BRKN1BN w C - 1 10 ;D1 19 ;D2 442 ;D3 9045 ;D4 224023
1n2b1kr/rpp2ppp/p3p1n1/1q1pQ3/B1NP4/2P4P/PP2PPP1/3RBNKR b Hh - 0 11 ;D1 31 ;D2 1389 ;D3 42488 ;D4 1844078
brk3rb/p1p1p1pp/1q3pnn/1pPp4/1P1N4/P3P1P1/1N1P1PBP/BRK1Q1R1 w Bb - 5 12 ;D1 36 ;D2 1057 ;D3 36513 ;D4 1092295
qbnrbkr1/ppp2ppp/6n1/3pp3/3P2P1/4P3/PPP2P1P/QBNRBKRN w GDgd - 0 4 ;D1 28 ;D2 762 ;D3 21444 ;D4 603188
rk2rb1n/p3pp1q/1p4p1/2pp1bnp/1P1PN3/P4P1P/R1P1P1P1/1KBNRB1Q b Eea - 0 12 ;D1 32 ;D2 1067 ;D3 32713 ;D4 1022710
1rk2b1r/1pnbp2p/4n3/p1ppqQp1/6P1/4NPRB/PPPPP2P/NR1KB3 b hb - 0 11 ;D1 36 ;D2 1141 ;D3 40006 ;D4 1290490
nqr2knr/p1p1bp1p/3pp1p1/P7/1p2b2N/1PP3P1/Q1NPPP1P/2RBBK1R w HChc - 3 10 ;D1 29 ;D2 982 ;D3 27776 ;D4 950583
nrq1bkrb/2pp4/p5p1/nP2pp2/1PP2PPp/2NBP3/3P3P/NRQ1BKR1 w GBgb - 0 12 ;D1 37 ;D2 1026 ;D3 38067 ;D4 1114827
nbr2krq/1ppb3p/4Ppp1/p1N1n3/8/P4P1P/1PPP2PQ/1BRNBKR1 w GCgc - 2 10 ;D1 35 ;D2 991 ;D3 34430 ;D4 976192
r1k3br/ppp2np1/n3p1qp/1N1p4/1P2P1pP/2PP4/PK3PP1/R3QBBR b ha - 2 13 ;D1 28 ;D2 921 ;D3 26004 ;D4 859993
bbqrk1rn/p1pppppp/8/1p2nN2/5PN1/8/PPPPP1PP/BBQR1RK1 b gd - 2 6 ;D1 31 ;D2 982 ;D3 28142 ;D4 877081
nbbrknrq/pppp1ppp/8/4p3/6P1/4N3/PPPPPPQP/NBBRK1R1 w GDgd - 0 4 ;D1 31 ;D2 581 ;D3 18854 ;D4 382043
r2knrbb/qppp2pp/Nn2p3/p4p2/5PP1/P7/1PPPP2P/RQ1KNRBB b FAfa - 4 6 ;D1 28 ;D2 1025 ;D3 30205 ;D4 1096820
nr2br1b/1pq1pkp1/p2p4/1Rp1Pp2/1PPP1n1p/4QP1P/P1N3P1/3NBKRB w G - 0 16 ;D1 35 ;D2 1155 ;D3 40375 ;D4 1327831
bbqrnkrn/pppp3p/8/4ppp1/2P5/3P1P2/PP2P1PP/BBQRNKRN w GDgd - 0 4 ;D1 26 ;D2 624 ;D3 17287 ;D4 436736
nbqrkrbn/1p1pppp1/p6Q/2p4p/3P4/5P2/PPP1P1PP/NB1RKRBN w FDfd - 0 4 ;D1 43 ;D2 1162 ;D3 45199 ;D4 1233184
brk1rqnb/ppp1p1pp/3pn3/5p2/8/2NP1P2/PPP1P1PP/BRK1RQNB w EBeb - 0 4 ;D1 23 ;D2 575 ;D3 13931 ;D4 369919
1qbnr1kr/pppp1p1p/8/2b1p1p1/1PnQ1PP1/2P5/P2PP2P/N1B1RBKR b HEhe - 3 8 ;D1 37 ;D2 898 ;D3 31910 ;D4 853593
rk4br/1ppp1ppp/Bn1b1n2/p1N1p2P/1P6/2PKP2q/3P1PPR/1R1QN1B1 b ha - 2 14 ;D1 35 ;D2 1127 ;D3 38554 ;D4 1243339
bbrnkr2/1pp1ppq1/p2p2pp/7n/6P1/2NP3P/PPP1PP2/BBR1KRNQ w FCfc - 0 8 ;D1 29 ;D2 786 ;D3 22529 ;D4 648900
b1rnkbr1/pp1ppppp/6n1/2p5/8/1P4q1/PNPPPPPP/BQR1KBR1 w GCgc - 0 4 ;D1 21 ;D2 799 ;D3 17958 ;D4 659043
br1nq1kr/1npp4/3bp3/p2PBppp/pP3P1P/3N2P1/1QPNP1B1/2R3KR w HCh - 0 16 ;D1 48 ;D2 1300 ;D3 60976 ;D4 1702669
nnr1b2r/1p2q2p/p1p2pk1/2Qp2p1/5P1P/N1BP2P1/PPP1B3/N1R2K1R w HC - 2 17 ;D1 49 ;D2 1675 ;D3 76562 ;D4 2519867
nnrkb1r1/2pp1qbp/4p3/1p4p1/p2PP2P/B1P3P1/PP2RP2/NN1K2RB b Ggc - 3 13 ;D1 31 ;D2 964 ;D3 30807 ;D4 926939
1brk1qbr/ppppppp1/1n1n3p/8/P3PP2/8/1PPP2PP/NBRKNQBR w HChc - 1 4 ;D1 31 ;D2 766 ;D3 25068 ;D4 645719
bqrnk1rn/ppp1p2p/7b/3p1p2/3P1p2/2P2Q2/PP2PNPP/B1RNKBR1 b GCgc - 1 7 ;D1 27 ;D2 809 ;D3 21659 ;D4 669474
nr2k1br/n1p1bp1p/3B4/ppPppP2/1P4p1/3P4/P1K1P1PP/NRNB1QR1 b hb - 0 14 ;D1 27 ;D2 723 ;D3 18260 ;D4 522247
1nrkrb1n/p1ppp1pq/1Q5p/5p1P/8/2N1PbPB/PPPP4/B1KRR2N b ec - 1 9 ;D1 29 ;D2 1112 ;D3 30380 ;D4 1129078
1r1k2rn/qp2p1pp/2ppnpb1/2b5/1p4PP/2NP2R1/P1R1PP2/QB1KB2N b g - 0 13 ;D1 40 ;D2 991 ;D3 40420 ;D4 1077949
1nq1nrkr/1b3ppp/p2p1b2/1p1Q4/2PN1P2/1B6/PP2P1PP/BN3RKR w HFhf - 1 12 ;D1 43 ;D2 1250 ;D3 51381 ;D4 1574959
b1kr1q1n/pppp2Qp/5b2/4ppN1/6P1/1BP1PP2/PP1P3P/BRK1N2R w B - 1 13 ;D1 41 ;D2 1155 ;D3 46043 ;D4 1343506
q1n2k1r/pp2ppp1/2pr1n2/3p4/P2P1Pbp/b1P5/3RP1PP/QB2BK1R b h - 1 14 ;D1 39 ;D2 1070 ;D3 40757 ;D4 1141224
rk2b1rn/p2pbpp1/1ppn3p/4p3/2P1Q3/1N2P1N1/PP1P1qPP/RK2BBR1 b GAga - 1 9 ;D1 38 ;D2 1269 ;D3 47330 ;D4 1591275
rn1bnqkr/3bp1pp/5p2/ppppP3/8/N2N4/PPPPQPPP/R1BB2KR w HAha - 0 8 ;D1 29 ;D2 780 ;D3 24531 ;D4 693278
2bb1qkr/prpp1p1p/n2nP3/1p3Q2/4P1p1/1PN2N2/P1PP2PP/R1BB2KR w HAh - 0 9 ;D1 41 ;D2 985 ;D3 41038 ;D4 1107784
nr1bnkrq/1ppb2pp/4p3/3p1p2/Bp6/4P3/PRPPKPPP/N1B1N1RQ b gb - 1 7 ;D1 27 ;D2 701 ;D3 19742 ;D4 534765
bbnnrkrq/1pp1pppp/8/3p4/p4PP1/6K1/PPPPP2P/BBNNR1RQ b ge - 1 4 ;D1 21 ;D2 629 ;D3 14400 ;D4 447456
n2brk2/2p2ppr/np3Bbq/3pp3/PP1PP2p/5P2/2P3PP/N2BRKRQ w GEe - 0 13 ;D1 23 ;D2 539 ;D3 12669 ;D4 346711
1nr1b1kr/1p3ppp/1npb4/3pp3/p1N2PPq/7B/P1PPP3/NRQ1B1KR w Hhc - 1 15 ;D1 35 ;D2 1328 ;D3 42125 ;D4 1551815
2k1rrbb/p3ppp1/n1p3np/1q1p4/2P5/QP3P1P/2NPP1PB/2RKRN1B w EC - 0 13 ;D1 38 ;D2 1069 ;D3 39086 ;D4 1152167
qnb1rkrb/5p1p/ppn3p1/1NPpp3/2P3PP/5P2/P2PP1R1/Q1BNRK1B b Ege - 1 10 ;D1 34 ;D2 1156 ;D3 39227 ;D4 1344401
nrk1b2r/ppp2p1p/4p2b/3p1Bpn/q4PP1/2P1P3/PPNP1B1P/1RQK3R w HB - 2 16 ;D1 27 ;D2 988 ;D3 27969 ;D4 1003337
bb1rkqnr/ppppppp1/8/1n5p/2P3P1/1N3N1P/PP1PPP2/BB1RKQ1R b HDhd - 0 6 ;D1 25 ;D2 814 ;D3 21829 ;D4 707111
nrn1b1kr/pppp4/7p/2P1p3/6Pb/PR2P3/2PP3P/N1NBBQKR b Hhb - 0 9 ;D1 27 ;D2 1049 ;D3 27304 ;D4 1051110
b1rnk1qr/bppppp2/p5p1/5N1p/P2P3P/3P2P1/1PP2P2/BBR1KNQR w HChc - 0 10 ;D1 27 ;D2 630 ;D3 17681 ;D4 443798
n1rkbbrq/p1p2ppp/n3p3/1p1p1P2/8/2N3BP/PPPPP1P1/N1R1KBRQ b gc - 1 6 ;D1 26 ;D2 771 ;D3 19986 ;D4 587413
nr1kbrqb/p1pp2pp/1p1n4/4pp2/5P1P/1PP5/P2PP1P1/NRNKBRQB b FBfb - 0 5 ;D1 32 ;D2 806 ;D3 25845 ;D4 698539
n1br2kr/2pp1pp1/pp3qnp/2b1p3/4PPRP/BP6/P1PPK1PN/NQ1BR3 b h - 11 14 ;D1 35 ;D2 909 ;D3 30867 ;D4 830354
1nbrkrqb/p1pppp2/1p1n2p1/3B3p/5PPP/8/PPPPP3/BNNRKR1Q w FDfd - 2 7 ;D1 38 ;D2 1034 ;D3 38922 ;D4 1096411
nnrkrq1b/ppppp1p1/5p1p/8/P1b1B2P/3P2P1/1PP1PP2/NNKRRQB1 b ec - 2 7 ;D1 29 ;D2 837 ;D3 23256 ;D4 681841
1r1brnk1/1pp5/pnq1p2p/5pp1/b1PpP3/1Q3P1P/1P1PBBP1/N3RKRN w G - 0 16 ;D1 31 ;D2 1036 ;D3 32435 ;D4 1149168
1r1b1qk1/3ppr2/np2np2/P1p3Pp/2P2P2/B1QP1b1R/P1BNP1P1/NR4K1 w B - 1 18 ;D1 49 ;D2 1629 ;D3 75523 ;D4 2497857
